Frequency [Hz], |S00| [-], |S10| [-], |S20| [-], Arg(S00) [-], Arg(S10) [-], Arg(S20) [-], Delay 0>0 [s], Delay 0>1 [s], Delay 0>2 [s], |Z0| [Ohm] , Arg(Z0) [-]
6.902000e+08, 1.280071e-01, 7.175128e-01, 7.253688e-01, 2.836338e+00, -1.922806e-01, -2.772829e-01, 7.332532e-11, 4.342270e-11, 6.393002e-11, 6.388305e+01, -7.806435e-02
6.940000e+08, 1.280251e-01, 7.174980e-01, 7.253560e-01, 2.834587e+00, -1.933174e-01, -2.788093e-01, 7.401747e-11, 4.327848e-11, 6.378254e-11, 6.387626e+01, -7.850755e-02
6.978000e+08, 1.280452e-01, 7.174827e-01, 7.253427e-01, 2.832820e+00, -1.943507e-01, -2.803321e-01, 7.473095e-11, 4.313552e-11, 6.363751e-11, 6.386959e+01, -7.895600e-02
7.016000e+08, 1.280672e-01, 7.174669e-01, 7.253291e-01, 2.831035e+00, -1.953806e-01, -2.818516e-01, 7.546135e-11, 4.299456e-11, 6.349576e-11, 6.386301e+01, -7.940974e-02
7.054000e+08, 1.280910e-01, 7.174510e-01, 7.253153e-01, 2.829234e+00, -1.964071e-01, -2.833676e-01, 7.620425e-11, 4.285632e-11, 6.335806e-11, 6.385650e+01, -7.986876e-02
7.092000e+08, 1.281163e-01, 7.174351e-01, 7.253016e-01, 2.827414e+00, -1.974304e-01, -2.848803e-01, 7.695524e-11, 4.272147e-11, 6.322513e-11, 6.385003e+01, -8.033305e-02
7.130000e+08, 1.281431e-01, 7.174193e-01, 7.252881e-01, 2.825577e+00, -1.984504e-01, -2.863899e-01, 7.770995e-11, 4.259069e-11, 6.309767e-11, 6.384359e+01, -8.080253e-02
7.168000e+08, 1.281710e-01, 7.174038e-01, 7.252749e-01, 2.823722e+00, -1.994673e-01, -2.878964e-01, 7.846408e-11, 4.246459e-11, 6.297631e-11, 6.383713e+01, -8.127714e-02
7.206000e+08, 1.282000e-01, 7.173887e-01, 7.252623e-01, 2.821848e+00, -2.004812e-01, -2.894001e-01, 7.921342e-11, 4.234376e-11, 6.286164e-11, 6.383065e+01, -8.175674e-02
7.244000e+08, 1.282299e-01, 7.173741e-01, 7.252504e-01, 2.819957e+00, -2.014922e-01, -2.909009e-01, 7.995387e-11, 4.222874e-11, 6.275419e-11, 6.382412e+01, -8.224121e-02
7.282000e+08, 1.282604e-01, 7.173603e-01, 7.252393e-01, 2.818048e+00, -2.025005e-01, -2.923993e-01, 8.068150e-11, 4.212004e-11, 6.265443e-11, 6.381752e+01, -8.273037e-02
7.320000e+08, 1.282915e-01, 7.173473e-01, 7.252292e-01, 2.816121e+00, -2.035061e-01, -2.938952e-01, 8.139249e-11, 4.201811e-11, 6.256278e-11, 6.381083e+01, -8.322404e-02
7.358000e+08, 1.283230e-01, 7.173352e-01, 7.252201e-01, 2.814178e+00, -2.045093e-01, -2.953890e-01, 8.208325e-11, 4.192337e-11, 6.247960e-11, 6.380402e+01, -8.372201e-02
7.396000e+08, 1.283546e-01, 7.173242e-01, 7.252122e-01, 2.812218e+00, -2.055103e-01, -2.968807e-01, 8.275035e-11, 4.183619e-11, 6.240516e-11, 6.379708e+01, -8.422405e-02
7.434000e+08, 1.283864e-01, 7.173143e-01, 7.252055e-01, 2.810243e+00, -2.065092e-01, -2.983707e-01, 8.339061e-11, 4.175686e-11, 6.233972e-11, 6.378999e+01, -8.472992e-02
7.472000e+08, 1.284180e-01, 7.173056e-01, 7.252001e-01, 2.808251e+00, -2.075062e-01, -2.998592e-01, 8.400103e-11, 4.168565e-11, 6.228343e-11, 6.378274e+01, -8.523935e-02
7.510000e+08, 1.284494e-01, 7.172982e-01, 7.251961e-01, 2.806246e+00, -2.085015e-01, -3.013462e-01, 8.457889e-11, 4.162278e-11, 6.223641e-11, 6.377531e+01, -8.575206e-02
7.548000e+08, 1.284805e-01, 7.172922e-01, 7.251935e-01, 2.804226e+00, -2.094953e-01, -3.028322e-01, 8.512172e-11, 4.156839e-11, 6.219869e-11, 6.376770e+01, -8.626776e-02
7.586000e+08, 1.285110e-01, 7.172876e-01, 7.251924e-01, 2.802194e+00, -2.104878e-01, -3.043173e-01, 8.562727e-11, 4.152259e-11, 6.217028e-11, 6.375988e+01, -8.678615e-02
7.624000e+08, 1.285410e-01, 7.172844e-01, 7.251928e-01, 2.800150e+00, -2.114792e-01, -3.058017e-01, 8.609360e-11, 4.148544e-11, 6.215109e-11, 6.375185e+01, -8.730693e-02
7.662000e+08, 1.285704e-01, 7.172828e-01, 7.251947e-01, 2.798094e+00, -2.124697e-01, -3.072856e-01, 8.651902e-11, 4.145692e-11, 6.214100e-11, 6.374360e+01, -8.782977e-02
7.700000e+08, 1.285989e-01, 7.172826e-01, 7.251980e-01, 2.796028e+00, -2.134595e-01, -3.087693e-01, 8.690212e-11, 4.143699e-11, 6.213982e-11, 6.373513e+01, -8.835437e-02
7.738000e+08, 1.286266e-01, 7.172839e-01, 7.252029e-01, 2.793953e+00, -2.144488e-01, -3.102529e-01, 8.724176e-11, 4.142556e-11, 6.214732e-11, 6.372642e+01, -8.888040e-02
7.776000e+08, 1.286533e-01, 7.172867e-01, 7.252092e-01, 2.791870e+00, -2.154379e-01, -3.117368e-01, 8.753708e-11, 4.142246e-11, 6.216321e-11, 6.371749e+01, -8.940753e-02
7.814000e+08, 1.286791e-01, 7.172910e-01, 7.252169e-01, 2.789780e+00, -2.164269e-01, -3.132210e-01, 8.778751e-11, 4.142752e-11, 6.218715e-11, 6.370832e+01, -8.993546e-02
7.852000e+08, 1.287038e-01, 7.172968e-01, 7.252260e-01, 2.787684e+00, -2.174161e-01, -3.147058e-01, 8.799272e-11, 4.144048e-11, 6.221878e-11, 6.369892e+01, -9.046386e-02
7.890000e+08, 1.287274e-01, 7.173040e-01, 7.252365e-01, 2.785583e+00, -2.184055e-01, -3.161913e-01, 8.815269e-11, 4.146108e-11, 6.225768e-11, 6.368929e+01, -9.099243e-02
7.928000e+08, 1.287500e-01, 7.173125e-01, 7.252481e-01, 2.783479e+00, -2.193954e-01, -3.176778e-01, 8.826762e-11, 4.148899e-11, 6.230339e-11, 6.367942e+01, -9.152086e-02
7.966000e+08, 1.287714e-01, 7.173224e-01, 7.252610e-01, 2.781371e+00, -2.203860e-01, -3.191653e-01, 8.833800e-11, 4.152386e-11, 6.235544e-11, 6.366934e+01, -9.204887e-02
8.004000e+08, 1.287916e-01, 7.173336e-01, 7.252750e-01, 2.779262e+00, -2.213775e-01, -3.206541e-01, 8.836453e-11, 4.156529e-11, 6.241330e-11, 6.365903e+01, -9.257616e-02
8.042000e+08, 1.288108e-01, 7.173459e-01, 7.252899e-01, 2.777152e+00, -2.223699e-01, -3.221443e-01, 8.834818e-11, 4.161289e-11, 6.247644e-11, 6.364851e+01, -9.310248e-02
8.080000e+08, 1.288288e-01, 7.173594e-01, 7.253058e-01, 2.775043e+00, -2.233634e-01, -3.236360e-01, 8.829014e-11, 4.166619e-11, 6.254431e-11, 6.363779e+01, -9.362757e-02
8.118000e+08, 1.288458e-01, 7.173739e-01, 7.253225e-01, 2.772935e+00, -2.243583e-01, -3.251293e-01, 8.819179e-11, 4.172473e-11, 6.261632e-11, 6.362688e+01, -9.415118e-02
8.156000e+08, 1.288617e-01, 7.173894e-01, 7.253399e-01, 2.770829e+00, -2.253545e-01, -3.266244e-01, 8.805475e-11, 4.178802e-11, 6.269191e-11, 6.361578e+01, -9.467309e-02
8.194000e+08, 1.288765e-01, 7.174057e-01, 7.253579e-01, 2.768727e+00, -2.263522e-01, -3.281212e-01, 8.788078e-11, 4.185556e-11, 6.277047e-11, 6.360451e+01, -9.519310e-02
8.232000e+08, 1.288904e-01, 7.174227e-01, 7.253764e-01, 2.766628e+00, -2.273516e-01, -3.296199e-01, 8.767187e-11, 4.192683e-11, 6.285140e-11, 6.359308e+01, -9.571101e-02
8.270000e+08, 1.289034e-01, 7.174404e-01, 7.253953e-01, 2.764535e+00, -2.283526e-01, -3.311206e-01, 8.743012e-11, 4.200129e-11, 6.293412e-11, 6.358150e+01, -9.622665e-02
8.308000e+08, 1.289155e-01, 7.174587e-01, 7.254144e-01, 2.762448e+00, -2.293554e-01, -3.326232e-01, 8.715780e-11, 4.207842e-11, 6.301804e-11, 6.356979e+01, -9.673988e-02
8.346000e+08, 1.289268e-01, 7.174774e-01, 7.254337e-01, 2.760367e+00, -2.303601e-01, -3.341278e-01, 8.685729e-11, 4.215767e-11, 6.310258e-11, 6.355795e+01, -9.725055e-02
8.384000e+08, 1.289374e-01, 7.174964e-01, 7.254531e-01, 2.758293e+00, -2.313667e-01, -3.356345e-01, 8.653110e-11, 4.223852e-11, 6.318716e-11, 6.354601e+01, -9.775856e-02
8.422000e+08, 1.289474e-01, 7.175156e-01, 7.254723e-01, 2.756227e+00, -2.323752e-01, -3.371431e-01, 8.618182e-11, 4.232041e-11, 6.327124e-11, 6.353398e+01, -9.826382e-02
8.460000e+08, 1.289568e-01, 7.175349e-01, 7.254914e-01, 2.754169e+00, -2.333856e-01, -3.386538e-01, 8.581212e-11, 4.240284e-11, 6.335428e-11, 6.352187e+01, -9.876626e-02
8.498000e+08, 1.289658e-01, 7.175543e-01, 7.255102e-01, 2.752120e+00, -2.343980e-01, -3.401664e-01, 8.542472e-11, 4.248528e-11, 6.343579e-11, 6.350969e+01, -9.926581e-02
8.536000e+08, 1.289744e-01, 7.175735e-01, 7.255286e-01, 2.750081e+00, -2.354124e-01, -3.416810e-01, 8.502240e-11, 4.256723e-11, 6.351526e-11, 6.349747e+01, -9.976246e-02
8.574000e+08, 1.289827e-01, 7.175924e-01, 7.255466e-01, 2.748051e+00, -2.364287e-01, -3.431975e-01, 8.460794e-11, 4.264819e-11, 6.359226e-11, 6.348522e+01, -1.002562e-01
8.612000e+08, 1.289909e-01, 7.176111e-01, 7.255639e-01, 2.746031e+00, -2.374470e-01, -3.447159e-01, 8.418415e-11, 4.272772e-11, 6.366636e-11, 6.347295e+01, -1.007470e-01
8.650000e+08, 1.289989e-01, 7.176293e-01, 7.255806e-01, 2.744021e+00, -2.384672e-01, -3.462360e-01, 8.375382e-11, 4.280534e-11, 6.373717e-11, 6.346067e+01, -1.012350e-01
8.688000e+08, 1.290070e-01, 7.176470e-01, 7.255966e-01, 2.742021e+00, -2.394892e-01, -3.477578e-01, 8.331970e-11, 4.288065e-11, 6.380434e-11, 6.344840e+01, -1.017201e-01
8.726000e+08, 1.290152e-01, 7.176641e-01, 7.256117e-01, 2.740032e+00, -2.405130e-01, -3.492812e-01, 8.288453e-11, 4.295324e-11, 6.386755e-11, 6.343615e+01, -1.022024e-01
8.764000e+08, 1.290236e-01, 7.176804e-01, 7.256259e-01, 2.738053e+00, -2.415386e-01, -3.508061e-01, 8.245096e-11, 4.302274e-11, 6.392653e-11, 6.342393e+01, -1.026820e-01
8.802000e+08, 1.290323e-01, 7.176960e-01, 7.256392e-01, 2.736084e+00, -2.425658e-01, -3.523324e-01, 8.202158e-11, 4.308881e-11, 6.398102e-11, 6.341176e+01, -1.031591e-01
8.840000e+08, 1.290414e-01, 7.177107e-01, 7.256515e-01, 2.734126e+00, -2.435946e-01, -3.538600e-01, 8.159889e-11, 4.315113e-11, 6.403085e-11, 6.339965e+01, -1.036336e-01
8.878000e+08, 1.290510e-01, 7.177244e-01, 7.256628e-01, 2.732177e+00, -2.446249e-01, -3.553888e-01, 8.118529e-11, 4.320942e-11, 6.407585e-11, 6.338761e+01, -1.041058e-01
8.916000e+08, 1.290612e-01, 7.177372e-01, 7.256730e-01, 2.730239e+00, -2.456566e-01, -3.569187e-01, 8.078306e-11, 4.326343e-11, 6.411590e-11, 6.337564e+01, -1.045757e-01
8.954000e+08, 1.290720e-01, 7.177488e-01, 7.256821e-01, 2.728310e+00, -2.466895e-01, -3.584495e-01, 8.039437e-11, 4.331295e-11, 6.415093e-11, 6.336376e+01, -1.050436e-01
8.992000e+08, 1.290836e-01, 7.177593e-01, 7.256900e-01, 2.726391e+00, -2.477237e-01, -3.599812e-01, 8.002123e-11, 4.335780e-11, 6.418091e-11, 6.335197e+01, -1.055095e-01
9.030000e+08, 1.290960e-01, 7.177687e-01, 7.256968e-01, 2.724480e+00, -2.487589e-01, -3.615136e-01, 7.966552e-11, 4.339782e-11, 6.420584e-11, 6.334028e+01, -1.059736e-01
9.068000e+08, 1.291093e-01, 7.177768e-01, 7.257025e-01, 2.722578e+00, -2.497950e-01, -3.630466e-01, 7.932896e-11, 4.343291e-11, 6.422576e-11, 6.332870e+01, -1.064361e-01
9.106000e+08, 1.291235e-01, 7.177837e-01, 7.257070e-01, 2.720684e+00, -2.508321e-01, -3.645801e-01, 7.901310e-11, 4.346297e-11, 6.424076e-11, 6.331723e+01, -1.068972e-01
9.144000e+08, 1.291388e-01, 7.177893e-01, 7.257104e-01, 2.718797e+00, -2.518698e-01, -3.661139e-01, 7.871934e-11, 4.348797e-11, 6.425095e-11, 6.330587e+01, -1.073571e-01
9.182000e+08, 1.291551e-01, 7.177937e-01, 7.257127e-01, 2.716918e+00, -2.529081e-01, -3.676479e-01, 7.844887e-11, 4.350789e-11, 6.425649e-11, 6.329463e+01, -1.078159e-01
9.220000e+08, 1.291725e-01, 7.177967e-01, 7.257139e-01, 2.715045e+00, -2.539469e-01, -3.691821e-01, 7.820274e-11, 4.352275e-11, 6.425757e-11, 6.328351e+01, -1.082738e-01
9.258000e+08, 1.291911e-01, 7.177984e-01, 7.257140e-01, 2.713178e+00, -2.549861e-01, -3.707164e-01, 7.798180e-11, 4.353259e-11, 6.425440e-11, 6.327251e+01, -1.087310e-01
9.296000e+08, 1.292109e-01, 7.177988e-01, 7.257132e-01, 2.711316e+00, -2.560254e-01, -3.722505e-01, 7.778671e-11, 4.353750e-11, 6.424722e-11, 6.326163e+01, -1.091878e-01
9.334000e+08, 1.292319e-01, 7.177980e-01, 7.257113e-01, 2.709459e+00, -2.570649e-01, -3.737845e-01, 7.761796e-11, 4.353759e-11, 6.423632e-11, 6.325087e+01, -1.096442e-01
9.372000e+08, 1.292541e-01, 7.177958e-01, 7.257086e-01, 2.707605e+00, -2.581045e-01, -3.753182e-01, 7.747584e-11, 4.353298e-11, 6.422198e-11, 6.324023e+01, -1.101004e-01
9.410000e+08, 1.292776e-01, 7.177924e-01, 7.257050e-01, 2.705755e+00, -2.591439e-01, -3.768516e-01, 7.736048e-11, 4.352385e-11, 6.420453e-11, 6.322970e+01, -1.105567e-01
9.448000e+08, 1.293023e-01, 7.177878e-01, 7.257006e-01, 2.703908e+00, -2.601830e-01, -3.783845e-01, 7.727182e-11, 4.351038e-11, 6.418429e-11, 6.321927e+01, -1.110132e-01
9.486000e+08, 1.293283e-01, 7.177820e-01, 7.256955e-01, 2.702063e+00, -2.612219e-01, -3.799170e-01, 7.720963e-11, 4.349277e-11, 6.416162e-11, 6.320896e+01, -1.114700e-01
9.524000e+08, 1.293555e-01, 7.177750e-01, 7.256897e-01, 2.700220e+00, -2.622603e-01, -3.814489e-01, 7.717351e-11, 4.347125e-11, 6.413689e-11, 6.319874e+01, -1.119274e-01
9.562000e+08, 1.293840e-01, 7.177669e-01, 7.256833e-01, 2.698377e+00, -2.632983e-01, -3.829803e-01, 7.716290e-11, 4.344608e-11, 6.411047e-11, 6.318862e+01, -1.123854e-01
9.600000e+08, 1.294137e-01, 7.177577e-01, 7.256765e-01, 2.696535e+00, -2.643356e-01, -3.845110e-01, 7.717708e-11, 4.341750e-11, 6.408274e-11, 6.317858e+01, -1.128443e-01
9.638000e+08, 1.294446e-01, 7.177476e-01, 7.256691e-01, 2.694692e+00, -2.653722e-01, -3.860410e-01, 7.721520e-11, 4.338581e-11, 6.405408e-11, 6.316862e+01, -1.133040e-01
9.676000e+08, 1.294766e-01, 7.177364e-01, 7.256615e-01, 2.692849e+00, -2.664081e-01, -3.875704e-01, 7.727625e-11, 4.335129e-11, 6.402489e-11, 6.315873e+01, -1.137649e-01
9.714000e+08, 1.295098e-01, 7.177244e-01, 7.256535e-01, 2.691004e+00, -2.674432e-01, -3.890990e-01, 7.735912e-11, 4.331424e-11, 6.399555e-11, 6.314890e+01, -1.142268e-01
9.752000e+08, 1.295441e-01, 7.177116e-01, 7.256453e-01, 2.689157e+00, -2.684773e-01, -3.906270e-01, 7.746255e-11, 4.327497e-11, 6.396644e-11, 6.313912e+01, -1.146900e-01
9.790000e+08, 1.295794e-01, 7.176979e-01, 7.256370e-01, 2.687307e+00, -2.695106e-01, -3.921543e-01, 7.758519e-11, 4.323379e-11, 6.393794e-11, 6.312939e+01, -1.151545e-01
9.828000e+08, 1.296157e-01, 7.176836e-01, 7.256287e-01, 2.685455e+00, -2.705428e-01, -3.936809e-01, 7.772561e-11, 4.319102e-11, 6.391041e-11, 6.311969e+01, -1.156205e-01
9.866000e+08, 1.296529e-01, 7.176686e-01, 7.256203e-01, 2.683599e+00, -2.715741e-01, -3.952068e-01, 7.788227e-11, 4.314698e-11, 6.388420e-11, 6.311001e+01, -1.160878e-01
9.904000e+08, 1.296910e-01, 7.176531e-01, 7.256121e-01, 2.681739e+00, -2.726042e-01, -3.967321e-01, 7.805356e-11, 4.310198e-11, 6.385965e-11, 6.310035e+01, -1.165567e-01
9.942000e+08, 1.297299e-01, 7.176371e-01, 7.256040e-01, 2.679876e+00, -2.736334e-01, -3.982568e-01, 7.823784e-11, 4.305633e-11, 6.383710e-11, 6.309069e+01, -1.170271e-01
9.980000e+08, 1.297696e-01, 7.176206e-01, 7.255962e-01, 2.678008e+00, -2.746614e-01, -3.997810e-01, 7.843339e-11, 4.301036e-11, 6.381683e-11, 6.308102e+01, -1.174990e-01
1.001800e+09, 1.298099e-01, 7.176038e-01, 7.255886e-01, 2.676135e+00, -2.756883e-01, -4.013047e-01, 7.863847e-11, 4.296435e-11, 6.379914e-11, 6.307133e+01, -1.179725e-01
1.005600e+09, 1.298509e-01, 7.175866e-01, 7.255815e-01, 2.674258e+00, -2.767141e-01, -4.028280e-01, 7.885131e-11, 4.291861e-11, 6.378428e-11, 6.306162e+01, -1.184475e-01
1.009400e+09, 1.298924e-01, 7.175693e-01, 7.255747e-01, 2.672375e+00, -2.777388e-01, -4.043509e-01, 7.907013e-11, 4.287342e-11, 6.377249e-11, 6.305187e+01, -1.189240e-01
1.013200e+09, 1.299344e-01, 7.175517e-01, 7.255684e-01, 2.670487e+00, -2.787625e-01, -4.058735e-01, 7.929317e-11, 4.282905e-11, 6.376399e-11, 6.304207e+01, -1.194019e-01
1.017000e+09, 1.299768e-01, 7.175341e-01, 7.255626e-01, 2.668594e+00, -2.797851e-01, -4.073960e-01, 7.951866e-11, 4.278577e-11, 6.375896e-11, 6.303222e+01, -1.198814e-01
1.020800e+09, 1.300196e-01, 7.175165e-01, 7.255573e-01, 2.666695e+00, -2.808066e-01, -4.089183e-01, 7.974486e-11, 4.274380e-11, 6.375755e-11, 6.302230e+01, -1.203622e-01
1.024600e+09, 1.300626e-01, 7.174988e-01, 7.255526e-01, 2.664791e+00, -2.818272e-01, -4.104406e-01, 7.997006e-11, 4.270339e-11, 6.375991e-11, 6.301230e+01, -1.208443e-01
1.028400e+09, 1.301058e-01, 7.174813e-01, 7.255486e-01, 2.662882e+00, -2.828468e-01, -4.119629e-01, 8.019262e-11, 4.266475e-11, 6.376612e-11, 6.300222e+01, -1.213277e-01
1.032200e+09, 1.301491e-01, 7.174638e-01, 7.255451e-01, 2.660967e+00, -2.838655e-01, -4.134854e-01, 8.041092e-11, 4.262806e-11, 6.377627e-11, 6.299206e+01, -1.218122e-01
1.036000e+09, 1.301925e-01, 7.174465e-01, 7.255424e-01, 2.659047e+00, -2.848832e-01, -4.150081e-01, 8.062343e-11, 4.259350e-11, 6.379040e-11, 6.298179e+01, -1.222978e-01
1.039800e+09, 1.302358e-01, 7.174295e-01, 7.255403e-01, 2.657122e+00, -2.859002e-01, -4.165312e-01, 8.082868e-11, 4.256124e-11, 6.380852e-11, 6.297143e+01, -1.227844e-01
1.043600e+09, 1.302791e-01, 7.174127e-01, 7.255388e-01, 2.655192e+00, -2.869164e-01, -4.180547e-01, 8.102528e-11, 4.253139e-11, 6.383061e-11, 6.296095e+01, -1.232718e-01
1.047400e+09, 1.303223e-01, 7.173962e-01, 7.255380e-01, 2.653258e+00, -2.879319e-01, -4.195787e-01, 8.121194e-11, 4.250408e-11, 6.385664e-11, 6.295035e+01, -1.237599e-01
1.051200e+09, 1.303653e-01, 7.173800e-01, 7.255379e-01, 2.651319e+00, -2.889467e-01, -4.211033e-01, 8.138747e-11, 4.247940e-11, 6.388654e-11, 6.293964e+01, -1.242488e-01
1.055000e+09, 1.304080e-01, 7.173642e-01, 7.255385e-01, 2.649376e+00, -2.899610e-01, -4.226287e-01, 8.155074e-11, 4.245742e-11, 6.392020e-11, 6.292880e+01, -1.247381e-01
1.058800e+09, 1.304505e-01, 7.173488e-01, 7.255397e-01, 2.647428e+00, -2.909747e-01, -4.241549e-01, 8.170078e-11, 4.243820e-11, 6.395751e-11, 6.291784e+01, -1.252278e-01
1.062600e+09, 1.304926e-01, 7.173338e-01, 7.255415e-01, 2.645478e+00, -2.919879e-01, -4.256819e-01, 8.183670e-11, 4.242176e-11, 6.399831e-11, 6.290674e+01, -1.257178e-01
1.066400e+09, 1.305343e-01, 7.173192e-01, 7.255439e-01, 2.643524e+00, -2.930008e-01, -4.272100e-01, 8.195772e-11, 4.240811e-11, 6.404244e-11, 6.289551e+01, -1.262079e-01
1.070200e+09, 1.305756e-01, 7.173051e-01, 7.255468e-01, 2.641567e+00, -2.940134e-01, -4.287390e-01, 8.206319e-11, 4.239725e-11, 6.408969e-11, 6.288415e+01, -1.266980e-01
1.074000e+09, 1.306165e-01, 7.172914e-01, 7.255502e-01, 2.639608e+00, -2.950256e-01, -4.302693e-01, 8.215257e-11, 4.238914e-11, 6.413987e-11, 6.287265e+01, -1.271880e-01
1.077800e+09, 1.306569e-01, 7.172781e-01, 7.255542e-01, 2.637646e+00, -2.960377e-01, -4.318007e-01, 8.222545e-11, 4.238375e-11, 6.419273e-11, 6.286102e+01, -1.276777e-01
1.081600e+09, 1.306968e-01, 7.172653e-01, 7.255585e-01, 2.635683e+00, -2.970497e-01, -4.333333e-01, 8.228153e-11, 4.238099e-11, 6.424803e-11, 6.284926e+01, -1.281671e-01
1.085400e+09, 1.307361e-01, 7.172530e-01, 7.255633e-01, 2.633718e+00, -2.980616e-01, -4.348673e-01, 8.232062e-11, 4.238080e-11, 6.430550e-11, 6.283736e+01, -1.286560e-01
1.089200e+09, 1.307749e-01, 7.172411e-01, 7.255683e-01, 2.631753e+00, -2.990735e-01, -4.364027e-01, 8.234269e-11, 4.238306e-11, 6.436486e-11, 6.282533e+01, -1.291443e-01
1.093000e+09, 1.308132e-01, 7.172296e-01, 7.255737e-01, 2.629787e+00, -3.000854e-01, -4.379395e-01, 8.234777e-11, 4.238767e-11, 6.442583e-11, 6.281317e+01, -1.296319e-01
1.096800e+09, 1.308509e-01, 7.172185e-01, 7.255792e-01, 2.627821e+00, -3.010975e-01, -4.394777e-01, 8.233605e-11, 4.239450e-11, 6.448810e-11, 6.280089e+01, -1.301186e-01
1.100600e+09, 1.308880e-01, 7.172078e-01, 7.255850e-01, 2.625855e+00, -3.021097e-01, -4.410174e-01, 8.230781e-11, 4.240341e-11, 6.455138e-11, 6.278848e+01, -1.306044e-01
1.104400e+09, 1.309246e-01, 7.171975e-01, 7.255908e-01, 2.623890e+00, -3.031221e-01, -4.425587e-01, 8.226345e-11, 4.241424e-11, 6.461536e-11, 6.277596e+01, -1.310892e-01
1.108200e+09, 1.309606e-01, 7.171875e-01, 7.255966e-01, 2.621926e+00, -3.041348e-01, -4.441014e-01, 8.220345e-11, 4.242684e-11, 6.467972e-11, 6.276332e+01, -1.315729e-01
1.112000e+09, 1.309961e-01, 7.171779e-01, 7.256024e-01, 2.619963e+00, -3.051478e-01, -4.456457e-01, 8.212842e-11, 4.244102e-11, 6.474417e-11, 6.275058e+01, -1.320554e-01
1.115800e+09, 1.310311e-01, 7.171686e-01, 7.256082e-01, 2.618002e+00, -3.061611e-01, -4.471916e-01, 8.203904e-11, 4.245663e-11, 6.480837e-11, 6.273773e+01, -1.325366e-01
1.119600e+09, 1.310655e-01, 7.171595e-01, 7.256138e-01, 2.616043e+00, -3.071748e-01, -4.487390e-01, 8.193609e-11, 4.247346e-11, 6.487204e-11, 6.272478e+01, -1.330165e-01
1.123400e+09, 1.310995e-01, 7.171507e-01, 7.256192e-01, 2.614087e+00, -3.081889e-01, -4.502878e-01, 8.182042e-11, 4.249133e-11, 6.493488e-11, 6.271174e+01, -1.334951e-01
1.127200e+09, 1.311330e-01, 7.171421e-01, 7.256243e-01, 2.612133e+00, -3.092034e-01, -4.518382e-01, 8.169297e-11, 4.251006e-11, 6.499659e-11, 6.269861e+01, -1.339721e-01
1.131000e+09, 1.311660e-01, 7.171336e-01, 7.256290e-01, 2.610183e+00, -3.102184e-01, -4.533901e-01, 8.155473e-11, 4.252944e-11, 6.505689e-11, 6.268540e+01, -1.344477e-01
1.134800e+09, 1.311987e-01, 7.171253e-01, 7.256334e-01, 2.608236e+00, -3.112338e-01, -4.549434e-01, 8.140676e-11, 4.254928e-11, 6.511552e-11, 6.267212e+01, -1.349219e-01
1.138600e+09, 1.312310e-01, 7.171171e-01, 7.256374e-01, 2.606292e+00, -3.122497e-01, -4.564981e-01, 8.125017e-11, 4.256939e-11, 6.517223e-11, 6.265877e+01, -1.353944e-01
1.142400e+09, 1.312630e-01, 7.171090e-01, 7.256409e-01, 2.604352e+00, -3.132661e-01, -4.580542e-01, 8.108612e-11, 4.258959e-11, 6.522676e-11, 6.264536e+01, -1.358655e-01
1.146200e+09, 1.312947e-01, 7.171010e-01, 7.256438e-01, 2.602416e+00, -3.142830e-01, -4.596115e-01, 8.091578e-11, 4.260967e-11, 6.527890e-11, 6.263189e+01, -1.363350e-01
1.150000e+09, 1.313262e-01, 7.170929e-01, 7.256462e-01, 2.600484e+00, -3.153004e-01, -4.611701e-01, 8.074039e-11, 4.262947e-11, 6.532844e-11, 6.261837e+01, -1.368030e-01
1.153800e+09, 1.313574e-01, 7.170848e-01, 7.256479e-01, 2.598556e+00, -3.163182e-01, -4.627299e-01, 8.056118e-11, 4.264881e-11, 6.537521e-11, 6.260481e+01, -1.372695e-01
1.157600e+09, 1.313885e-01, 7.170766e-01, 7.256490e-01, 2.596633e+00, -3.173365e-01, -4.642908e-01, 8.037940e-11, 4.266752e-11, 6.541902e-11, 6.259121e+01, -1.377345e-01
1.161400e+09, 1.314194e-01, 7.170684e-01, 7.256493e-01, 2.594714e+00, -3.183552e-01, -4.658528e-01, 8.019629e-11, 4.268544e-11, 6.545975e-11, 6.257758e+01, -1.381981e-01
